ingested_at,source,cve_id,title,published,last_modified,cvss,severity,exploited,family,vendors,products,refs
2025-09-18T13:24:03Z,NVD,CVE-2024-40935,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40935,2024-07-12T13:15:16.053,2025-09-17T15:18:39.507,7.8,HIGH,false,bluetooth,,,"https://git.kernel.org/stable/c/320ba9cbca78be79c912143bbba1d1b35ca55cf0, https://git.kernel.org/stable/c/3bf0b8030296e9ee60d3d4c15849ad9ac0b47081, https://git.kernel.org/stable/c/85e833cd7243bda7285492b0653c3abb1e2e757b, https://git.kernel.org/stable/c/e73fac95084839c5178d97e81c6a2051251bdc00, https://git.kernel.org/stable/c/320ba9cbca78be79c912143bbba1d1b35ca55cf0, https://git.kernel.org/stable/c/3bf0b8030296e9ee60d3d4c15849ad9ac0b47081, https://git.kernel.org/stable/c/85e833cd7243bda7285492b0653c3abb1e2e757b, https://git.kernel.org/stable/c/e73fac95084839c5178d97e81c6a2051251bdc00"
2025-09-18T13:24:03Z,NVD,CVE-2024-40939,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40939,2024-07-12T13:15:16.320,2025-09-17T15:26:02.813,7.8,HIGH,false,other,,,"https://git.kernel.org/stable/c/040d9384870386eb5dc55472ac573ac7756b2050, https://git.kernel.org/stable/c/37a438704d19bdbe246d51d3749b6b3a8fe65afd, https://git.kernel.org/stable/c/b0c9a26435413b81799047a7be53255640432547, https://git.kernel.org/stable/c/fe394d59cdae81389dbf995e87c83c1acd120597, https://git.kernel.org/stable/c/040d9384870386eb5dc55472ac573ac7756b2050, https://git.kernel.org/stable/c/37a438704d19bdbe246d51d3749b6b3a8fe65afd, https://git.kernel.org/stable/c/b0c9a26435413b81799047a7be53255640432547, https://git.kernel.org/stable/c/fe394d59cdae81389dbf995e87c83c1acd120597"
2025-09-18T13:24:03Z,NVD,CVE-2024-40940,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40940,2024-07-12T13:15:16.380,2025-09-17T15:01:01.053,7.8,HIGH,false,bluetooth,,,"https://git.kernel.org/stable/c/229bedbf62b13af5aba6525ad10b62ad38d9ccb5, https://git.kernel.org/stable/c/531eab2da27dd42d68dfb841d82e987f4a6738b8, https://git.kernel.org/stable/c/a03a3fa12769e25f4385bee587afe1445aee7f7a, https://git.kernel.org/stable/c/d857df86837ac1c30592e8a068204d16feac9930, https://git.kernel.org/stable/c/229bedbf62b13af5aba6525ad10b62ad38d9ccb5, https://git.kernel.org/stable/c/531eab2da27dd42d68dfb841d82e987f4a6738b8, https://git.kernel.org/stable/c/a03a3fa12769e25f4385bee587afe1445aee7f7a, https://git.kernel.org/stable/c/d857df86837ac1c30592e8a068204d16feac9930"
2025-09-18T13:24:03Z,NVD,CVE-2024-40942,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40942,2024-07-12T13:15:16.520,2025-09-17T15:01:31.260,5.5,MEDIUM,false,wifi,,,"https://git.kernel.org/stable/c/377dbb220edc8421b7960691876c5b3bef62f89b, https://git.kernel.org/stable/c/617dadbfb2d3e152c5753e28356d189c9d6f33c0, https://git.kernel.org/stable/c/63d5f89bb5664d60edbf8cf0df911aaae8ed96a4, https://git.kernel.org/stable/c/7518e20a189f8659b8b83969db4d33a4068fcfc3, https://git.kernel.org/stable/c/b7d7f11a291830fdf69d3301075dd0fb347ced84, https://git.kernel.org/stable/c/c4c865f971fd4a255208f57ef04d814c2ae9e0dc, https://git.kernel.org/stable/c/d81e244af521de63ad2883e17571b789c39b6549, https://git.kernel.org/stable/c/ec79670eae430b3ffb7e0a6417ad7657728b8f95, https://git.kernel.org/stable/c/377dbb220edc8421b7960691876c5b3bef62f89b, https://git.kernel.org/stable/c/617dadbfb2d3e152c5753e28356d189c9d6f33c0, https://git.kernel.org/stable/c/63d5f89bb5664d60edbf8cf0df911aaae8ed96a4, https://git.kernel.org/stable/c/7518e20a189f8659b8b83969db4d33a4068fcfc3, https://git.kernel.org/stable/c/b7d7f11a291830fdf69d3301075dd0fb347ced84, https://git.kernel.org/stable/c/c4c865f971fd4a255208f57ef04d814c2ae9e0dc, https://git.kernel.org/stable/c/d81e244af521de63ad2883e17571b789c39b6549, https://git.kernel.org/stable/c/ec79670eae430b3ffb7e0a6417ad7657728b8f95"
2025-09-18T13:24:03Z,NVD,CVE-2024-40943,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40943,2024-07-12T13:15:16.670,2025-09-17T15:02:30.983,4.7,MEDIUM,false,bluetooth,,,"https://git.kernel.org/stable/c/050ce8af6838c71e872e982b50d3f1bec21da40e, https://git.kernel.org/stable/c/117b9c009b72a6c2ebfd23484354dfee2d9570d2, https://git.kernel.org/stable/c/38825ff9da91d2854dcf6d9ac320a7e641e10f25, https://git.kernel.org/stable/c/3c26b5d21b1239e9c7fd31ba7d9b2d7bdbaa68d9, https://git.kernel.org/stable/c/3c361f313d696df72f9bccf058510e9ec737b9b1, https://git.kernel.org/stable/c/952b023f06a24b2ad6ba67304c4c84d45bea2f18, https://git.kernel.org/stable/c/e8e2db1adac47970a6a9225f3858e9aa0e86287f, https://git.kernel.org/stable/c/ea042dc2bea19d72e37c298bf65a9c341ef3fff3, https://git.kernel.org/stable/c/050ce8af6838c71e872e982b50d3f1bec21da40e, https://git.kernel.org/stable/c/117b9c009b72a6c2ebfd23484354dfee2d9570d2, https://git.kernel.org/stable/c/38825ff9da91d2854dcf6d9ac320a7e641e10f25, https://git.kernel.org/stable/c/3c26b5d21b1239e9c7fd31ba7d9b2d7bdbaa68d9, https://git.kernel.org/stable/c/3c361f313d696df72f9bccf058510e9ec737b9b1, https://git.kernel.org/stable/c/952b023f06a24b2ad6ba67304c4c84d45bea2f18, https://git.kernel.org/stable/c/e8e2db1adac47970a6a9225f3858e9aa0e86287f, https://git.kernel.org/stable/c/ea042dc2bea19d72e37c298bf65a9c341ef3fff3"
2025-09-18T13:24:03Z,NVD,CVE-2024-40953,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40953,2024-07-12T13:15:17.560,2025-09-17T15:02:45.627,4.7,MEDIUM,false,bluetooth,,,"https://git.kernel.org/stable/c/11a772d5376aa6d3e2e69b5b5c585f79b60c0e17, https://git.kernel.org/stable/c/49f683b41f28918df3e51ddc0d928cb2e934ccdb, https://git.kernel.org/stable/c/4c141136a28421b78f34969b25a4fa32e06e2180, https://git.kernel.org/stable/c/71fbc3af3dacb26c3aa2f30bb3ab05c44d082c84, https://git.kernel.org/stable/c/82bd728a06e55f5b5f93d10ce67f4fe7e689853a, https://git.kernel.org/stable/c/92c77807d938145c7c3350c944ef9f39d7f6017c, https://git.kernel.org/stable/c/95c8dd79f3a14df96b3820b35b8399bd91b2be60, https://git.kernel.org/stable/c/a937ef951bba72f48d2402451419d725d70dba20, https://git.kernel.org/stable/c/49f683b41f28918df3e51ddc0d928cb2e934ccdb, https://git.kernel.org/stable/c/92c77807d938145c7c3350c944ef9f39d7f6017c, https://git.kernel.org/stable/c/95c8dd79f3a14df96b3820b35b8399bd91b2be60, https://git.kernel.org/stable/c/a937ef951bba72f48d2402451419d725d70dba20"
2025-09-18T13:24:03Z,NVD,CVE-2024-40963,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40963,2024-07-12T13:15:18.243,2025-09-17T15:11:54.777,5.5,MEDIUM,false,bluetooth,,,"https://git.kernel.org/stable/c/10afe5f7d30f6fe50c2b1177549d0e04921fc373, https://git.kernel.org/stable/c/2cd4854ef14a487bcfb76c7980675980cad27b52, https://git.kernel.org/stable/c/36d771ce6028b886e18a4a8956a5d23688e4e13d, https://git.kernel.org/stable/c/6c0f6ccd939166f56a904c792d7fcadae43b9085, https://git.kernel.org/stable/c/89167072fd249e5f23ae2f8093f87da5925cef27, https://git.kernel.org/stable/c/ce5cdd3b05216b704a704f466fb4c2dff3778caf, https://git.kernel.org/stable/c/da895fd6da438af8d9326b8f02d715a9c76c3b5b, https://git.kernel.org/stable/c/10afe5f7d30f6fe50c2b1177549d0e04921fc373, https://git.kernel.org/stable/c/2cd4854ef14a487bcfb76c7980675980cad27b52, https://git.kernel.org/stable/c/36d771ce6028b886e18a4a8956a5d23688e4e13d, https://git.kernel.org/stable/c/6c0f6ccd939166f56a904c792d7fcadae43b9085, https://git.kernel.org/stable/c/89167072fd249e5f23ae2f8093f87da5925cef27, https://git.kernel.org/stable/c/ce5cdd3b05216b704a704f466fb4c2dff3778caf, https://git.kernel.org/stable/c/da895fd6da438af8d9326b8f02d715a9c76c3b5b"
2025-09-18T13:24:03Z,NVD,CVE-2024-40968,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40968,2024-07-12T13:15:18.553,2025-09-17T14:44:41.653,5.5,MEDIUM,false,other,,,"https://git.kernel.org/stable/c/1c33fd17383f48f679186c54df78542106deeaa0, https://git.kernel.org/stable/c/25998f5613159fe35920dbd484fcac7ea3ad0799, https://git.kernel.org/stable/c/29b83a64df3b42c88c0338696feb6fdcd7f1f3b7, https://git.kernel.org/stable/c/38d647d509543e9434b3cc470b914348be271fe9, https://git.kernel.org/stable/c/64845ac64819683ad5e51b668b2ed56ee3386aee, https://git.kernel.org/stable/c/6bff05aaa32c2f7e1f6e68e890876642159db419, https://git.kernel.org/stable/c/6c1b9fe148a4e03bbfa234267ebb89f35285814a, https://git.kernel.org/stable/c/d996deb80398a90dd3c03590e68dad543da87d62, https://git.kernel.org/stable/c/1c33fd17383f48f679186c54df78542106deeaa0, https://git.kernel.org/stable/c/25998f5613159fe35920dbd484fcac7ea3ad0799, https://git.kernel.org/stable/c/29b83a64df3b42c88c0338696feb6fdcd7f1f3b7, https://git.kernel.org/stable/c/38d647d509543e9434b3cc470b914348be271fe9, https://git.kernel.org/stable/c/64845ac64819683ad5e51b668b2ed56ee3386aee, https://git.kernel.org/stable/c/6bff05aaa32c2f7e1f6e68e890876642159db419, https://git.kernel.org/stable/c/6c1b9fe148a4e03bbfa234267ebb89f35285814a, https://git.kernel.org/stable/c/d996deb80398a90dd3c03590e68dad543da87d62"
2025-09-18T13:24:03Z,NVD,CVE-2024-40974,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40974,2024-07-12T13:15:18.943,2025-09-17T14:46:52.660,7.8,HIGH,false,bluetooth,,,"https://git.kernel.org/stable/c/19c166ee42cf16d8b156a6cb4544122d9a65d3ca, https://git.kernel.org/stable/c/262e942ff5a839b9e4f3302a8987928b0c8b8a2d, https://git.kernel.org/stable/c/3ad0034910a57aa88ed9976b1431b7b8c84e0048, https://git.kernel.org/stable/c/8aa11aa001576bf3b00dcb8559564ad7a3113588, https://git.kernel.org/stable/c/a8c988d752b3d98d5cc1e3929c519a55ef55426c, https://git.kernel.org/stable/c/aa6107dcc4ce9a3451f2d729204713783b657257, https://git.kernel.org/stable/c/acf2b80c31c37acab040baa3cf5f19fbd5140b18, https://git.kernel.org/stable/c/ff2e185cf73df480ec69675936c4ee75a445c3e4, https://git.kernel.org/stable/c/19c166ee42cf16d8b156a6cb4544122d9a65d3ca, https://git.kernel.org/stable/c/262e942ff5a839b9e4f3302a8987928b0c8b8a2d, https://git.kernel.org/stable/c/3ad0034910a57aa88ed9976b1431b7b8c84e0048, https://git.kernel.org/stable/c/8aa11aa001576bf3b00dcb8559564ad7a3113588, https://git.kernel.org/stable/c/a8c988d752b3d98d5cc1e3929c519a55ef55426c, https://git.kernel.org/stable/c/aa6107dcc4ce9a3451f2d729204713783b657257, https://git.kernel.org/stable/c/acf2b80c31c37acab040baa3cf5f19fbd5140b18, https://git.kernel.org/stable/c/ff2e185cf73df480ec69675936c4ee75a445c3e4"
2025-09-18T13:24:03Z,NVD,CVE-2024-40978,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40978,2024-07-12T13:15:19.410,2025-09-17T14:47:50.160,7.1,HIGH,false,bluetooth,,,"https://git.kernel.org/stable/c/144d76a676b630e321556965011b00e2de0b40a7, https://git.kernel.org/stable/c/21c963de2e86e88f6a8ca556bcebb8e62ab8e901, https://git.kernel.org/stable/c/28027ec8e32ecbadcd67623edb290dad61e735b5, https://git.kernel.org/stable/c/397a8990c377ee4b61d6df768e61dff9e316d46b, https://git.kernel.org/stable/c/56bec63a7fc87ad50b3373a87517dc9770eef9e0, https://git.kernel.org/stable/c/e2f433ea7d0ff77998766a088a287337fb43ad75, https://git.kernel.org/stable/c/eaddb86637669f6bad89245ee63f8fb2bfb50241, https://git.kernel.org/stable/c/fa85b016a56b9775a3fe41e5d26e666945963b46, https://git.kernel.org/stable/c/144d76a676b630e321556965011b00e2de0b40a7, https://git.kernel.org/stable/c/21c963de2e86e88f6a8ca556bcebb8e62ab8e901, https://git.kernel.org/stable/c/28027ec8e32ecbadcd67623edb290dad61e735b5, https://git.kernel.org/stable/c/397a8990c377ee4b61d6df768e61dff9e316d46b, https://git.kernel.org/stable/c/56bec63a7fc87ad50b3373a87517dc9770eef9e0, https://git.kernel.org/stable/c/e2f433ea7d0ff77998766a088a287337fb43ad75, https://git.kernel.org/stable/c/eaddb86637669f6bad89245ee63f8fb2bfb50241, https://git.kernel.org/stable/c/fa85b016a56b9775a3fe41e5d26e666945963b46"
2025-09-18T13:24:03Z,NVD,CVE-2024-40979,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40979,2024-07-12T13:15:19.477,2025-09-17T14:57:57.393,5.5,MEDIUM,false,wifi,,,"https://git.kernel.org/stable/c/303c017821d88ebad887814114d4e5966d320b28, https://git.kernel.org/stable/c/bb50a4e711ff95348ad53641acb1306d89eb4c3a, https://git.kernel.org/stable/c/303c017821d88ebad887814114d4e5966d320b28, https://git.kernel.org/stable/c/bb50a4e711ff95348ad53641acb1306d89eb4c3a"
2025-09-18T13:24:03Z,NVD,CVE-2024-40993,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2024-40993,2024-07-12T13:15:20.553,2025-09-17T14:56:35.843,5.5,MEDIUM,false,other,,,"https://git.kernel.org/stable/c/3799d02ae4208af08e81310770d8754863a246a1, https://git.kernel.org/stable/c/3fc09e1ca854bc234e007a56e0f7431f5e2defb5, https://git.kernel.org/stable/c/523bed6489e089dd8040e72453fb79da47b144c2, https://git.kernel.org/stable/c/72d9611968867cc4c5509e7708b1507d692b797a, https://git.kernel.org/stable/c/788d585e62f487bc4536d454937f737b70d39a33, https://git.kernel.org/stable/c/8ecd06277a7664f4ef018abae3abd3451d64e7a6, https://git.kernel.org/stable/c/94dd411c18d7fff9e411555d5c662d29416501e4, https://git.kernel.org/stable/c/3799d02ae4208af08e81310770d8754863a246a1, https://git.kernel.org/stable/c/3fc09e1ca854bc234e007a56e0f7431f5e2defb5, https://git.kernel.org/stable/c/523bed6489e089dd8040e72453fb79da47b144c2, https://git.kernel.org/stable/c/72d9611968867cc4c5509e7708b1507d692b797a, https://git.kernel.org/stable/c/788d585e62f487bc4536d454937f737b70d39a33, https://git.kernel.org/stable/c/8ecd06277a7664f4ef018abae3abd3451d64e7a6, https://git.kernel.org/stable/c/94dd411c18d7fff9e411555d5c662d29416501e4"
2025-09-18T13:24:03Z,NVD,CVE-2024-41656,security-advisories@github.com CVE-2024-41656,2024-07-23T22:15:08.970,2025-09-15T18:04:19.370,7.1,HIGH,false,bluetooth,,,"https://github.com/getsentry/self-hosted/releases/tag/24.7.1, https://github.com/getsentry/sentry/commit/5c679521f1539eabfb81287bfc30f34dbecd373e, https://github.com/getsentry/sentry/pull/74648, https://github.com/getsentry/sentry/security/advisories/GHSA-fm88-hc3v-3www, https://github.com/getsentry/self-hosted/releases/tag/24.7.1, https://github.com/getsentry/sentry/commit/5c679521f1539eabfb81287bfc30f34dbecd373e, https://github.com/getsentry/sentry/pull/74648, https://github.com/getsentry/sentry/security/advisories/GHSA-fm88-hc3v-3www"
2025-09-18T13:24:03Z,NVD,CVE-2024-39673,psirt@huawei.com CVE-2024-39673,2024-07-25T12:15:03.350,2025-09-18T07:15:53.647,6.8,MEDIUM,false,other,,,"https://consumer.huawei.com/en/support/bulletin/2024/7/, https://consumer.huawei.com/en/support/bulletin/2024/7/"
2025-09-18T13:24:03Z,NVD,CVE-2024-42032,psirt@huawei.com CVE-2024-42032,2024-08-08T09:15:07.740,2025-09-18T07:15:54.050,4.4,MEDIUM,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/8/
2025-09-18T13:24:03Z,NVD,CVE-2024-42033,psirt@huawei.com CVE-2024-42033,2024-08-08T10:15:06.813,2025-09-18T07:15:54.263,6.9,MEDIUM,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/8/
2025-09-18T13:24:03Z,NVD,CVE-2024-42035,psirt@huawei.com CVE-2024-42035,2024-08-08T10:15:07.637,2025-09-18T07:15:54.490,8.4,HIGH,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/8/
2025-09-18T13:24:03Z,NVD,CVE-2024-42036,psirt@huawei.com CVE-2024-42036,2024-08-08T10:15:07.967,2025-09-18T07:15:54.747,2.5,LOW,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/8/
2025-09-18T13:24:03Z,NVD,CVE-2024-42038,psirt@huawei.com CVE-2024-42038,2024-08-08T10:15:08.700,2025-09-18T07:15:54.940,8.8,HIGH,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/8/
2025-09-18T13:24:03Z,NVD,CVE-2024-6768,df4dee71-de3a-4139-9588-11b62fe6c0ff CVE-2024-6768,2024-08-12T19:15:17.120,2025-09-15T18:15:36.707,,,false,other,,,"https://www.fortra.com/security/advisories/research/fr-2024-001, https://www.vicarius.io/vsociety/posts/cve-2024-6768-detection-script-blue-screen-of-death-vulnerability-affecting-microsoft-windows, https://www.vicarius.io/vsociety/posts/cve-2024-6768-mitigation-script-blue-screen-of-death-vulnerability-affecting-microsoft-windows"
2025-09-18T13:24:03Z,NVD,CVE-2024-34739,security@android.com CVE-2024-34739,2024-08-15T22:15:06.690,2025-09-11T14:15:39.470,7.8,HIGH,false,bluetooth,,,"https://android.googlesource.com/platform/frameworks/base/+/50e1f8f36e32928d10e72324c05a203a6db9f7fb, https://source.android.com/security/bulletin/2025-05-01"
2025-09-18T13:24:03Z,NVD,CVE-2024-4785,vulnerabilities@zephyrproject.org CVE-2024-4785,2024-08-19T22:15:05.893,2025-09-17T05:15:31.443,7.6,HIGH,false,other,,,https://github.com/zephyrproject-rtos/zephyr/security/advisories/GHSA-xcr5-5g98-mchp
2025-09-18T13:24:03Z,NVD,CVE-2024-43787,security-advisories@github.com CVE-2024-43787,2024-08-22T15:15:16.857,2025-09-17T20:34:47.130,5.0,MEDIUM,false,other,,,"https://github.com/honojs/hono/blob/b0af71fbcc6dbe44140ea76f16d68dfdb32a99a0/src/middleware/csrf/index.ts#L16-L17, https://github.com/honojs/hono/commit/41ce840379516410dee60c783142e05bb5a22449, https://github.com/honojs/hono/security/advisories/GHSA-rpfr-3m35-5vx5"
2025-09-18T13:24:03Z,NVD,CVE-2024-41349,cve@mitre.org CVE-2024-41349,2024-08-29T21:15:10.433,2025-09-16T17:16:46.080,6.1,MEDIUM,false,bluetooth,,,https://github.com/cdevroe/unmark/issues/290
2025-09-18T13:24:03Z,NVD,CVE-2024-42039,psirt@huawei.com CVE-2024-42039,2024-09-04T02:15:03.733,2025-09-18T07:15:55.130,4.3,MEDIUM,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/9/
2025-09-18T13:24:03Z,NVD,CVE-2024-45448,psirt@huawei.com CVE-2024-45448,2024-09-04T03:15:04.413,2025-09-18T07:15:55.323,4.1,MEDIUM,false,bluetooth,,,"https://consumer.huawei.com/en/support/bulletin/2024/11/, https://consumer.huawei.com/en/support/bulletin/2024/9/"
2025-09-18T13:24:03Z,NVD,CVE-2024-7129,contact@wpscan.com CVE-2024-7129,2024-09-13T06:15:15.507,2025-09-15T20:15:35.713,7.2,HIGH,false,other,,,https://wpscan.com/vulnerability/00ad9b1a-97a5-425f-841e-ea48f72ecda4/
2025-09-18T13:24:03Z,NVD,CVE-2024-5754,vulnerabilities@zephyrproject.org CVE-2024-5754,2024-09-13T19:15:17.597,2025-09-17T07:15:41.873,8.2,HIGH,false,other,,,https://github.com/zephyrproject-rtos/zephyr/security/advisories/GHSA-gvv5-66hw-5qrc
2025-09-18T13:24:03Z,NVD,CVE-2024-44092,dsap-vuln-management@google.com CVE-2024-44092,2024-09-13T21:15:10.560,2025-09-15T20:15:35.183,7.8,HIGH,false,bluetooth,,,https://source.android.com/security/bulletin/pixel/2024-09-01
2025-09-18T13:24:03Z,NVD,CVE-2024-5960,iletisim@usom.gov.tr CVE-2024-5960,2024-09-18T15:15:18.740,2025-09-12T07:15:34.163,9.8,CRITICAL,false,other,,,https://www.usom.gov.tr/bildirim/tr-24-1497
2025-09-18T13:24:03Z,NVD,CVE-2024-9136,psirt@huawei.com CVE-2024-9136,2024-09-27T11:15:13.150,2025-09-18T07:15:59.190,6.7,MEDIUM,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/10/
2025-09-18T13:24:03Z,NVD,CVE-2024-48913,security-advisories@github.com CVE-2024-48913,2024-10-15T16:15:05.960,2025-09-17T20:35:07.983,5.9,MEDIUM,false,bluetooth,,,"https://github.com/honojs/hono/blob/cebf4e87f3984a6a034e60a43f542b4c5225b668/src/middleware/csrf/index.ts#L76-L89, https://github.com/honojs/hono/commit/aa50e0ab77b5af8c53c50fe3b271892f8eeeea82, https://github.com/honojs/hono/security/advisories/GHSA-2234-fmw7-43wr"
2025-09-18T13:24:03Z,NVD,CVE-2024-6333,10b61619-3869-496c-8a1e-f291b0e71e3f CVE-2024-6333,2024-10-17T14:15:14.287,2025-09-17T17:15:42.047,7.2,HIGH,false,other,,,"https://securitydocs.business.xerox.com/wp-content/uploads/2024/10/Xerox-Security-Bulletin-XRX24-015-for-Altalink-Versalink-and-WorkCentre-%E2%80%93-CVE-2024-6333-.pdf, http://seclists.org/fulldisclosure/2024/Oct/17"
2025-09-18T13:24:03Z,NVD,CVE-2024-51513,psirt@huawei.com CVE-2024-51513,2024-11-05T09:15:04.523,2025-09-18T07:15:55.530,5.5,MEDIUM,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/11/
2025-09-18T13:24:03Z,NVD,CVE-2024-51516,psirt@huawei.com CVE-2024-51516,2024-11-05T09:15:05.157,2025-09-18T07:15:55.740,6.2,MEDIUM,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/11/
2025-09-18T13:24:03Z,NVD,CVE-2024-51525,psirt@huawei.com CVE-2024-51525,2024-11-05T10:21:14.420,2025-09-18T07:15:55.917,6.2,MEDIUM,false,other,,,https://consumer.huawei.com/en/support/bulletin/2024/11/
2025-09-18T13:24:03Z,NVD,CVE-2024-52297,security-advisories@github.com CVE-2024-52297,2024-11-12T16:15:26.230,2025-09-11T21:27:25.133,9.8,CRITICAL,false,other,,,"https://github.com/tolgee/tolgee-platform/pull/2481/files#diff-d16735590f0f2db7cd782e2966fa18426b94b5e4030fa8b1f5e00cd55686fe7f, https://github.com/tolgee/tolgee-platform/pull/2689/files, https://github.com/tolgee/tolgee-platform/security/advisories/GHSA-3wr3-889v-pgcj"
2025-09-18T13:24:03Z,NVD,CVE-2024-51720,secure@blackberry.com CVE-2024-51720,2024-11-12T18:15:46.693,2025-09-11T21:15:33.043,4.8,MEDIUM,false,other,,,https://support.blackberry.com/pkb/s/article/140220
2025-09-18T13:24:03Z,NVD,CVE-2024-48075,cve@mitre.org CVE-2024-48075,2024-11-12T22:15:15.290,2025-09-15T20:15:35.447,5.3,MEDIUM,false,other,,,"https://github.com/RealTimeLogic/SharkSSL/commit/7045f6f254060640ff77eef2027f108fcc20e2f2, https://www.telekom.com/resource/blob/1083076/8bf5c03520005b8e699dfb9bce470fc7/dl-241104-cve-2024-48075-data.pdf"
2025-09-18T13:24:03Z,NVD,CVE-2024-43093,security@android.com CVE-2024-43093,2024-11-13T18:15:21.713,2025-09-16T14:07:06.040,7.3,HIGH,false,bluetooth,,,"https://android.googlesource.com/platform/frameworks/base/+/7f83c671626f9bf993581f4598c22482d87cba10, https://source.android.com/security/bulletin/2025-03-01"
2025-09-18T13:24:03Z,NVD,CVE-2024-10443,security@synology.com CVE-2024-10443,2024-11-15T11:15:09.750,2025-09-16T06:16:04.327,9.8,CRITICAL,false,other,,,"https://www.synology.com/en-global/security/advisory/Synology_SA_24_18, https://www.synology.com/en-global/security/advisory/Synology_SA_24_19"
2025-09-18T13:24:03Z,NVD,CVE-2024-11251,cna@vuldb.com CVE-2024-11251,2024-11-15T18:15:26.653,2025-09-11T21:03:09.670,6.3,MEDIUM,false,bluetooth,,,"https://gitee.com/erzhongxmu/JEEWMS/issues/IB2XZG, https://vuldb.com/?ctiid.284687, https://vuldb.com/?id.284687"
2025-09-18T13:24:03Z,NVD,CVE-2024-51037,cve@mitre.org CVE-2024-51037,2024-11-15T19:15:07.803,2025-09-16T13:35:57.413,5.3,MEDIUM,false,other,,,"http://kodbox.com, https://github.com/kalcaddle/kodbox, https://www.tommonkey.cn/2024/11/13/CVE-2024-51037-Disclosed/"
